Date,Open,High,Low,Close,PivotType,Fractal
2011.05.20 16:00,1.42476,1.42598,1.41808,1.41868,BR,No
2011.05.20 17:00,1.41866,1.4188399999999999,1.41385,1.41531,BL,No
2011.05.20 18:00,1.4153,1.4197799999999998,1.4147299999999998,1.41717,None,No
2011.05.20 19:00,1.41714,1.42129,1.41655,1.4193799999999999,None,No
2011.05.20 20:00,1.4194,1.42323,1.41836,1.4216799999999998,BR,No
2011.05.20 21:00,1.42173,1.4220700000000002,1.41991,1.4204,None,No
2011.05.20 22:00,1.42034,1.42035,1.41498,1.41554,None,No
2011.05.20 23:00,1.4154799999999998,1.4165299999999998,1.41321,1.41573,None,No
2011.05.23 01:00,1.4131799999999999,1.41429,1.4101700000000001,1.41041,None,No
2011.05.23 02:00,1.4104,1.4124299999999999,1.40952,1.41162,BL,No
2011.05.23 03:00,1.41072,1.41346,1.4107,1.41124,BR,No
2011.05.23 04:00,1.41108,1.41136,1.4081700000000001,1.40866,None,No
2011.05.23 05:00,1.4086100000000001,1.40972,1.40774,1.40844,BL,No
2011.05.23 06:00,1.40848,1.4092799999999999,1.40781,1.4083700000000001,None,No
2011.05.23 07:00,1.40835,1.40879,1.40638,1.40757,None,No
2011.05.23 08:00,1.40753,1.40777,1.40588,1.40667,None,No
2011.05.23 09:00,1.40673,1.40725,1.40208,1.4025,None,No
2011.05.23 10:00,1.40252,1.4043700000000001,1.3995600000000001,1.40094,None,No
2011.05.23 11:00,1.40096,1.40273,1.39819,1.39921,None,No
2011.05.23 12:00,1.39909,1.40018,1.3969200000000002,1.39909,BL,Yes
2011.05.23 13:00,1.39905,1.40121,1.39879,1.40024,None,No
2011.05.23 14:00,1.40022,1.4039,1.3997,1.40346,BR,No
2011.05.23 15:00,1.4034,1.40388,1.39857,1.4012200000000001,BL,No
2011.05.23 16:00,1.40124,1.4036,1.3995600000000001,1.4030799999999999,None,No
2011.05.23 17:00,1.40306,1.40495,1.40125,1.40236,BR,No
2011.05.23 18:00,1.40226,1.40353,1.40009,1.40149,None,No
2011.05.23 19:00,1.40152,1.40466,1.39963,1.40398,BL,No
2011.05.23 20:00,1.4039700000000002,1.4059700000000002,1.40276,1.40559,None,No
2011.05.23 21:00,1.4055799999999998,1.40691,1.40466,1.4058899999999999,BR,Yes
2011.05.23 22:00,1.4059,1.40675,1.40456,1.40476,None,No
2011.05.23 23:00,1.4047399999999999,1.40559,1.40452,1.4047,None,No
2011.05.24 00:00,1.4046100000000001,1.4053799999999999,1.40429,1.40465,None,No
2011.05.24 01:00,1.40476,1.40547,1.4033200000000001,1.40347,BR,No
2011.05.24 02:00,1.40337,1.4034799999999998,1.4002,1.40123,BL,No
2011.05.24 03:00,1.4012200000000001,1.4048200000000002,1.4011799999999999,1.40478,None,No
2011.05.24 04:00,1.40476,1.40527,1.4035,1.4042299999999999,BR,No
2011.05.24 05:00,1.40425,1.40468,1.4026,1.40378,BL,No
2011.05.24 06:00,1.40383,1.40676,1.4036899999999999,1.40571,BR,No
2011.05.24 07:00,1.4056799999999998,1.40666,1.40531,1.40646,None,No
2011.05.24 08:00,1.40649,1.40806,1.40611,1.4068200000000002,None,No
2011.05.24 09:00,1.40673,1.40865,1.4037,1.40701,BR,No
2011.05.24 10:00,1.40711,1.40808,1.40531,1.4054799999999998,None,No
2011.05.24 11:00,1.4055,1.41029,1.40534,1.40869,None,No
2011.05.24 12:00,1.40859,1.41162,1.40727,1.4107,BR,No
2011.05.24 13:00,1.4107,1.4111799999999999,1.4069399999999999,1.4099,BL,No
2011.05.24 14:00,1.40995,1.41008,1.40705,1.40806,None,No
2011.05.24 15:00,1.40814,1.40988,1.40772,1.40927,None,No
2011.05.24 16:00,1.40934,1.4118700000000002,1.40904,1.41049,None,No
2011.05.24 17:00,1.41048,1.41228,1.4098,1.41031,None,No
2011.05.24 18:00,1.41032,1.41327,1.41025,1.41065,BR,No
2011.05.24 19:00,1.41058,1.41067,1.40821,1.40887,BL,No
2011.05.24 20:00,1.40891,1.41129,1.4088,1.41123,None,No
2011.05.24 21:00,1.41121,1.41264,1.41035,1.41099,BR,No
2011.05.24 22:00,1.41108,1.41224,1.41051,1.41085,None,No
2011.05.24 23:00,1.41085,1.41091,1.4097,1.40984,None,No
2011.05.25 00:00,1.40991,1.41068,1.4094799999999998,1.41022,None,No
2011.05.25 01:00,1.4102299999999999,1.41054,1.40924,1.4097600000000001,None,No
2011.05.25 02:00,1.40982,1.40998,1.40873,1.40923,None,No
2011.05.25 03:00,1.4092,1.4099,1.40649,1.40729,None,No
2011.05.25 04:00,1.40727,1.4073,1.40333,1.40504,BL,No
2011.05.25 05:00,1.40501,1.40586,1.40384,1.40501,None,No
2011.05.25 06:00,1.4051799999999999,1.40677,1.40506,1.40577,BR,No
2011.05.25 07:00,1.4057899999999999,1.40588,1.4033,1.40488,None,No
2011.05.25 08:00,1.4048399999999999,1.4048399999999999,1.40232,1.4034200000000001,None,No
2011.05.25 09:00,1.4034,1.40499,1.40152,1.4019,BR,No
2011.05.25 10:00,1.4018700000000002,1.40448,1.4013,1.40365,BL,Yes
2011.05.25 11:00,1.4036799999999998,1.40639,1.40238,1.40609,None,No
2011.05.25 12:00,1.40604,1.40921,1.40604,1.4074,BR,No
2011.05.25 13:00,1.40737,1.40744,1.40429,1.40652,BL,No
2011.05.25 14:00,1.40649,1.40838,1.4056600000000001,1.40809,None,No
2011.05.25 15:00,1.4081299999999999,1.4094200000000001,1.40573,1.40724,BR,No
2011.05.25 16:00,1.4071799999999999,1.40739,1.4027399999999999,1.4053,None,No
2011.05.25 17:00,1.40521,1.40835,1.4027100000000001,1.40711,BL,No
2011.05.25 18:00,1.40704,1.41177,1.4062,1.4101700000000001,BR,Yes
2011.05.25 19:00,1.41014,1.4107,1.40846,1.4104299999999999,None,No
2011.05.25 20:00,1.41045,1.41124,1.40647,1.4072200000000001,BR,No
2011.05.25 21:00,1.4072,1.40876,1.40697,1.40762,None,No
2011.05.25 22:00,1.40764,1.4098899999999999,1.4074799999999998,1.40832,BR,No
2011.05.25 23:00,1.40834,1.40896,1.40798,1.40872,None,No
2011.05.26 00:00,1.40873,1.40914,1.4078899999999999,1.40814,BR,No
2011.05.26 01:00,1.40815,1.40879,1.4076600000000001,1.40841,None,No
2011.05.26 02:00,1.40836,1.40901,1.40679,1.40685,BL,No
2011.05.26 03:00,1.40686,1.41472,1.4068100000000001,1.41421,None,No
2011.05.26 04:00,1.41422,1.41719,1.41354,1.41651,BR,No
2011.05.26 05:00,1.41649,1.4167,1.41571,1.41602,None,No
2011.05.26 06:00,1.41605,1.41614,1.41428,1.41429,BL,No
2011.05.26 07:00,1.41429,1.4166299999999998,1.41429,1.41641,None,No
2011.05.26 08:00,1.4164,1.4189,1.41534,1.41887,BR,No
2011.05.26 09:00,1.41885,1.41885,1.4156600000000001,1.4162700000000001,None,No
2011.05.26 10:00,1.41611,1.4195200000000001,1.41582,1.4176,BR,No
2011.05.26 11:00,1.41761,1.41828,1.41534,1.41562,None,No
2011.05.26 12:00,1.41563,1.41701,1.4146299999999998,1.4169200000000002,BL,No
2011.05.26 13:00,1.4169399999999999,1.41855,1.4165,1.41695,BR,No
2011.05.26 14:00,1.41696,1.4184700000000001,1.41609,1.4182,BL,No
2011.05.26 15:00,1.41818,1.4203,1.41636,1.41879,None,No
2011.05.26 16:00,1.41867,1.42062,1.41508,1.41516,BR,No
2011.05.26 17:00,1.41519,1.41557,1.4087399999999999,1.40971,None,No
2011.05.26 18:00,1.4098600000000001,1.41068,1.4067399999999999,1.40869,BL,Yes
2011.05.26 19:00,1.4087100000000001,1.4131799999999999,1.40831,1.41303,None,No
2011.05.26 20:00,1.413,1.41388,1.4111,1.4119899999999999,None,No
2011.05.26 21:00,1.412,1.41456,1.4117899999999999,1.4140700000000002,BR,No
2011.05.26 22:00,1.41409,1.4142,1.4125,1.41357,None,No
2011.05.26 23:00,1.4135799999999998,1.41462,1.4128,1.41429,None,No
2011.05.27 00:00,1.41428,1.41464,1.41333,1.41347,BR,No
2011.05.27 01:00,1.41346,1.4138,1.41242,1.4132799999999999,BL,No
2011.05.27 02:00,1.41319,1.41472,1.41258,1.41439,None,No
2011.05.27 03:00,1.4144,1.41592,1.4129399999999999,1.4157899999999999,None,No
2011.05.27 04:00,1.41581,1.41951,1.41514,1.4184,BR,No
2011.05.27 05:00,1.41839,1.4190399999999999,1.41714,1.41882,None,No
2011.05.27 06:00,1.4188399999999999,1.42777,1.4187100000000001,1.42625,BR,Yes
2011.05.27 07:00,1.42622,1.4267,1.42419,1.42498,None,No
2011.05.27 08:00,1.42499,1.42608,1.4241700000000002,1.4243,None,No
2011.05.27 09:00,1.42436,1.42608,1.42317,1.42425,BL,No
2011.05.27 10:00,1.42426,1.42747,1.4240000000000002,1.42516,BR,No
2011.05.27 11:00,1.42515,1.42598,1.42062,1.42072,None,No
2011.05.27 12:00,1.42075,1.4220899999999999,1.4183,1.4215799999999998,BL,No
2011.05.27 13:00,1.4216,1.42428,1.42085,1.42225,BR,No
2011.05.27 14:00,1.42226,1.4242,1.4209399999999999,1.42356,None,No
2011.05.27 15:00,1.42354,1.4298899999999999,1.4234,1.42735,BR,No
2011.05.27 16:00,1.42734,1.42736,1.42264,1.42371,None,No
2011.05.27 17:00,1.4237,1.426,1.42198,1.42591,BL,No
2011.05.27 18:00,1.42588,1.43014,1.42467,1.42862,BR,No
2011.05.27 19:00,1.42855,1.42924,1.42668,1.42698,None,No
2011.05.27 20:00,1.42695,1.4278,1.42654,1.42741,BL,No
2011.05.27 21:00,1.42705,1.4289399999999999,1.42678,1.4283,None,No
2011.05.27 22:00,1.42831,1.42977,1.4278600000000001,1.42848,None,No
2011.05.27 23:00,1.42849,1.43216,1.42795,1.4316,BR,No
2011.05.28 00:00,1.4315,1.43173,1.4315,1.43173,None,No
2011.05.30 01:00,1.43099,1.43099,1.42874,1.42956,None,No
2011.05.30 02:00,1.42955,1.42956,1.42777,1.42887,BL,No
2011.05.30 03:00,1.4288399999999999,1.42939,1.4279,1.42893,None,No
2011.05.30 04:00,1.42896,1.43055,1.42808,1.42887,BR,No
2011.05.30 05:00,1.42892,1.4296200000000001,1.42844,1.4287299999999998,None,No
2011.05.30 06:00,1.42872,1.4291200000000002,1.42838,1.4288,None,No
2011.05.30 07:00,1.4288100000000001,1.4289,1.42662,1.42705,None,No
2011.05.30 08:00,1.4270399999999999,1.42765,1.42614,1.4264700000000001,None,No
2011.05.30 09:00,1.42648,1.42761,1.42567,1.42725,BL,Yes
2011.05.30 10:00,1.42726,1.42859,1.42723,1.42747,None,No
2011.05.30 11:00,1.42746,1.42933,1.42731,1.4284299999999999,BR,No
2011.05.30 12:00,1.42844,1.42921,1.4276799999999998,1.42855,None,No
2011.05.30 13:00,1.4285299999999999,1.42879,1.4280700000000002,1.42844,None,No
2011.05.30 14:00,1.4284299999999999,1.4291399999999999,1.42828,1.42899,BR,No
2011.05.30 15:00,1.42898,1.4290399999999999,1.42699,1.4277600000000001,BL,No
2011.05.30 16:00,1.42775,1.42895,1.42729,1.4273799999999999,None,No
2011.05.30 17:00,1.42739,1.4278600000000001,1.42619,1.42692,BL,No
2011.05.30 18:00,1.42692,1.42818,1.42676,1.4268299999999998,BR,No
2011.05.30 19:00,1.42682,1.42794,1.42677,1.4275799999999998,None,No
2011.05.30 20:00,1.42756,1.4280000000000002,1.42723,1.42791,None,No
2011.05.30 21:00,1.4278600000000001,1.4283700000000001,1.42716,1.4278899999999999,BR,No
2011.05.30 22:00,1.42787,1.4282299999999999,1.42713,1.42808,BL,No
2011.05.30 23:00,1.4280700000000002,1.4283700000000001,1.42733,1.42812,None,No
2011.05.31 00:00,1.42811,1.4288399999999999,1.42784,1.4285700000000001,None,No
2011.05.31 01:00,1.42854,1.43239,1.42844,1.4317799999999998,None,No
2011.05.31 02:00,1.43175,1.43509,1.4316,1.43326,None,No
2011.05.31 03:00,1.43326,1.4380600000000001,1.43259,1.43737,None,No
2011.05.31 04:00,1.43744,1.44011,1.43656,1.44011,None,No
2011.05.31 05:00,1.4401,1.4405,1.43717,1.43838,BR,No
2011.05.31 06:00,1.4383700000000001,1.4391399999999999,1.43702,1.43744,None,No
2011.05.31 07:00,1.43744,1.4385299999999999,1.4369999999999998,1.4383,BL,No
2011.05.31 08:00,1.43832,1.43849,1.43709,1.4380899999999999,None,No
2011.05.31 09:00,1.4380899999999999,1.43899,1.43686,1.43765,None,No
2011.05.31 10:00,1.43765,1.44131,1.43669,1.44121,BL,No
2011.05.31 11:00,1.44117,1.4418,1.4401700000000002,1.44048,None,No
2011.05.31 12:00,1.44048,1.44236,1.44032,1.44106,BR,Yes
2011.05.31 13:00,1.44102,1.44136,1.43929,1.4404299999999999,None,No
2011.05.31 14:00,1.44026,1.44121,1.4378799999999998,1.4381,None,No
2011.05.31 15:00,1.43814,1.43971,1.43767,1.43866,BL,No
2011.05.31 16:00,1.4386299999999999,1.4414,1.4382700000000002,1.44078,BR,No
2011.05.31 17:00,1.4408,1.44116,1.43632,1.43753,BL,Yes
2011.05.31 18:00,1.43754,1.4391,1.4369299999999998,1.43749,None,No
2011.05.31 19:00,1.43745,1.43784,1.43648,1.4367,BL,No
2011.05.31 20:00,1.43676,1.43852,1.43669,1.43826,BR,No
2011.05.31 21:00,1.43826,1.43851,1.43728,1.4381,None,No
2011.05.31 22:00,1.43811,1.43949,1.4374,1.43902,None,No
2011.05.31 23:00,1.4390399999999999,1.43971,1.43861,1.4396,BR,No
2011.06.01 00:00,1.43956,1.4396799999999998,1.43868,1.43945,None,No
2011.06.01 01:00,1.43947,1.44349,1.43941,1.44262,None,No
2011.06.01 02:00,1.44262,1.44363,1.4420899999999999,1.44239,BR,No
2011.06.01 03:00,1.44239,1.44282,1.44023,1.44031,BL,No
2011.06.01 04:00,1.4403,1.44195,1.4403,1.44144,None,No
2011.06.01 05:00,1.44146,1.44259,1.44123,1.4417799999999998,None,No
2011.06.01 06:00,1.44177,1.44296,1.44086,1.44215,BL,No
2011.06.01 07:00,1.44214,1.44366,1.44204,1.44331,None,No
2011.06.01 08:00,1.44334,1.44426,1.44211,1.44387,BR,No
2011.06.01 09:00,1.4438600000000001,1.44415,1.43908,1.44277,BL,No
2011.06.01 10:00,1.44281,1.4447,1.4413799999999999,1.4416799999999999,BR,No
2011.06.01 11:00,1.44171,1.4433,1.4405,1.44059,None,No
2011.06.01 12:00,1.44054,1.44205,1.43975,1.44144,None,No
2011.06.01 13:00,1.44143,1.44183,1.43839,1.43966,BL,No
2011.06.01 14:00,1.43965,1.44161,1.43897,1.44115,None,No
2011.06.01 15:00,1.44117,1.44356,1.44048,1.4413799999999999,BR,No
2011.06.01 16:00,1.44133,1.44268,1.43939,1.44118,BL,No
2011.06.01 17:00,1.44105,1.4445299999999999,1.44034,1.44251,None,No
2011.06.01 18:00,1.44252,1.44579,1.44246,1.4429100000000001,BR,Yes
2011.06.01 19:00,1.44292,1.4439799999999998,1.43906,1.43913,None,No
2011.06.01 20:00,1.43918,1.44002,1.43703,1.4399,None,No
2011.06.01 21:00,1.43989,1.4399,1.43639,1.43707,None,No
2011.06.01 22:00,1.43707,1.43782,1.43239,1.4340700000000002,None,No
2011.06.01 23:00,1.43405,1.4340600000000001,1.43203,1.4328100000000001,None,No
2011.06.02 00:00,1.43279,1.43298,1.43075,1.4329399999999999,BL,Yes
2011.06.02 01:00,1.4329100000000001,1.43432,1.43239,1.43432,None,No
2011.06.02 02:00,1.43431,1.43534,1.43356,1.43459,None,No
2011.06.02 03:00,1.43458,1.43546,1.4325,1.43546,BL,No
2011.06.02 04:00,1.4355,1.43645,1.4349299999999998,1.4358,BR,No
2011.06.02 05:00,1.43579,1.43618,1.43449,1.43565,BL,No
2011.06.02 06:00,1.43564,1.43639,1.4346299999999998,1.43566,None,No
2011.06.02 07:00,1.43566,1.4368,1.43525,1.43658,BR,No
2011.06.02 08:00,1.4365700000000001,1.43672,1.43489,1.4363,BL,No
2011.06.02 09:00,1.43628,1.4382,1.43628,1.4375799999999999,None,No
2011.06.02 10:00,1.43757,1.4389100000000001,1.4366299999999999,1.43878,None,No
2011.06.02 11:00,1.43882,1.44125,1.4381899999999999,1.44071,None,No
2011.06.02 12:00,1.44085,1.44527,1.44061,1.44474,None,No
2011.06.02 13:00,1.44557,1.44851,1.44481,1.44718,BR,No
2011.06.02 14:00,1.44718,1.4474,1.44553,1.44557,None,No
2011.06.02 15:00,1.44565,1.4470299999999998,1.44498,1.44506,None,No
2011.06.02 16:00,1.44503,1.44718,1.4429100000000001,1.4449299999999998,BR,No
2011.06.02 17:00,1.4449100000000001,1.44603,1.4436799999999999,1.44393,None,No
2011.06.02 18:00,1.44394,1.44452,1.4403,1.44249,BL,No
2011.06.02 19:00,1.4425,1.44775,1.4421899999999999,1.44666,None,No
2011.06.02 20:00,1.44665,1.45121,1.4466,1.44997,BR,No
2011.06.02 21:00,1.45001,1.4502899999999999,1.44567,1.44825,BL,No
2011.06.02 22:00,1.44825,1.44906,1.44757,1.44906,None,No
2011.06.02 23:00,1.44907,1.44959,1.44848,1.4491,None,No
2011.06.03 00:00,1.44909,1.44961,1.44851,1.44906,BR,No
2011.06.03 01:00,1.44907,1.44907,1.44784,1.44833,BL,No
2011.06.03 02:00,1.44834,1.44917,1.44792,1.4486299999999999,None,No
2011.06.03 03:00,1.44862,1.45165,1.44818,1.44933,BR,Yes
2011.06.03 04:00,1.44935,1.4498,1.44807,1.4491100000000001,None,No
2011.06.03 05:00,1.4491399999999999,1.44918,1.44795,1.44842,BL,No
2011.06.03 06:00,1.44841,1.44956,1.44834,1.44869,BR,No
2011.06.03 07:00,1.4486700000000001,1.4489,1.4479799999999998,1.4484299999999999,None,No
2011.06.03 08:00,1.44845,1.44881,1.4473,1.4473,None,No
2011.06.03 09:00,1.4473200000000002,1.44864,1.44632,1.4484700000000001,None,No
2011.06.03 10:00,1.44846,1.44856,1.4460600000000001,1.44801,BL,No
2011.06.03 11:00,1.44803,1.44977,1.44712,1.4492200000000002,None,No
2011.06.03 12:00,1.44925,1.4501,1.44831,1.44956,BR,No
2011.06.03 13:00,1.44953,1.4496200000000001,1.44842,1.44905,None,No
2011.06.03 14:00,1.44887,1.45021,1.44882,1.4499799999999998,None,No
2011.06.03 15:00,1.4499799999999998,1.45264,1.4452399999999999,1.44721,BL,Yes
2011.06.03 16:00,1.44728,1.45592,1.44652,1.45432,None,No
2011.06.03 17:00,1.45432,1.45797,1.45357,1.4566,None,No
2011.06.03 18:00,1.45651,1.46025,1.4562,1.46017,None,No
2011.06.03 19:00,1.46022,1.46403,1.4594,1.46308,BR,No
2011.06.03 20:00,1.4628700000000001,1.4635,1.46186,1.46316,None,No
2011.06.03 21:00,1.46319,1.4642,1.46222,1.4622899999999999,BR,No
2011.06.03 22:00,1.4621899999999999,1.46341,1.46167,1.46335,BL,No
2011.06.03 23:00,1.4633399999999999,1.46415,1.46278,1.46327,None,No
2011.06.06 01:00,1.46269,1.4655799999999999,1.46264,1.46527,BL,No
2011.06.06 02:00,1.46526,1.46563,1.46403,1.46515,BR,No
2011.06.06 03:00,1.46515,1.46549,1.46316,1.4652399999999999,None,No
2011.06.06 04:00,1.46526,1.46537,1.46228,1.4632399999999999,BL,No
2011.06.06 05:00,1.46323,1.46452,1.4631100000000001,1.4639799999999998,None,No
2011.06.06 06:00,1.46396,1.4646299999999999,1.4634200000000002,1.4635799999999999,BR,No
2011.06.06 07:00,1.46363,1.46424,1.4632,1.46381,None,No
2011.06.06 08:00,1.4638200000000001,1.46478,1.46292,1.46446,BL,No
2011.06.06 09:00,1.46443,1.46571,1.4632,1.4654399999999999,BR,Yes
2011.06.06 10:00,1.4653200000000002,1.46567,1.46164,1.46191,None,No
2011.06.06 11:00,1.46202,1.4642899999999999,1.46159,1.46347,None,No
2011.06.06 12:00,1.46346,1.46517,1.46128,1.46141,BR,No
2011.06.06 13:00,1.46146,1.46245,1.4598799999999998,1.46059,None,No
2011.06.06 14:00,1.46055,1.46154,1.4595200000000002,1.45957,None,No
2011.06.06 15:00,1.45959,1.46173,1.45931,1.46059,BL,No
2011.06.06 16:00,1.46061,1.46284,1.46005,1.46173,BR,No
2011.06.06 17:00,1.4617,1.46209,1.4594200000000002,1.4603899999999999,BL,No
2011.06.06 18:00,1.46036,1.46242,1.46017,1.46196,BR,No
2011.06.06 19:00,1.46195,1.46196,1.45898,1.46011,None,No
2011.06.06 20:00,1.46042,1.46081,1.45894,1.45935,None,No
2011.06.06 21:00,1.4593399999999999,1.4603899999999999,1.45737,1.45854,None,No
2011.06.06 22:00,1.4585299999999999,1.45888,1.4557,1.45638,BL,Yes
2011.06.06 23:00,1.4564,1.45784,1.45632,1.45749,None,No
2011.06.07 00:00,1.4574799999999999,1.4583899999999999,1.4572200000000002,1.45777,BR,No
2011.06.07 01:00,1.45773,1.4582600000000001,1.4572100000000001,1.45799,BL,No
2011.06.07 02:00,1.45791,1.46003,1.45729,1.4590100000000001,BR,No
2011.06.07 03:00,1.45899,1.45908,1.45801,1.45845,None,No
2011.06.07 04:00,1.45846,1.45882,1.45634,1.45749,BL,No
2011.06.07 05:00,1.4575200000000001,1.45869,1.4568299999999998,1.45858,None,No
2011.06.07 06:00,1.4585700000000001,1.46007,1.45764,1.45993,None,No
2011.06.07 07:00,1.45992,1.46145,1.45945,1.4609,BR,No
2011.06.07 08:00,1.46094,1.4613,1.46028,1.46115,None,No
2011.06.07 09:00,1.4612,1.4647299999999999,1.46109,1.46434,None,No
2011.06.07 10:00,1.46441,1.46636,1.46259,1.46584,None,No
2011.06.07 11:00,1.46584,1.46799,1.46428,1.46794,None,No
2011.06.07 12:00,1.4679200000000001,1.4681,1.46651,1.46655,BR,No
2011.06.07 13:00,1.46655,1.4678200000000001,1.4661799999999998,1.4664700000000002,None,No
2011.06.07 14:00,1.46656,1.46709,1.4656,1.46627,None,No
2011.06.07 15:00,1.46628,1.46746,1.46484,1.4674200000000002,BL,No
2011.06.07 16:00,1.4674,1.46793,1.4648700000000001,1.46535,None,No
2011.06.07 17:00,1.46538,1.46915,1.46538,1.46817,BR,No
2011.06.07 18:00,1.4681799999999998,1.4683899999999999,1.46611,1.46727,None,No
2011.06.07 19:00,1.46737,1.46823,1.46709,1.4678799999999999,None,No
2011.06.07 20:00,1.46775,1.46848,1.46761,1.46846,None,No
2011.06.07 21:00,1.4683,1.46946,1.46825,1.46925,None,No
2011.06.07 22:00,1.4692399999999999,1.46955,1.4675799999999999,1.46809,BR,Yes
2011.06.07 23:00,1.4681799999999998,1.46926,1.46786,1.46896,None,No
2011.06.08 00:00,1.4692399999999999,1.46941,1.46821,1.46871,BR,No
2011.06.08 01:00,1.46872,1.4693200000000002,1.46834,1.4686,None,No
2011.06.08 02:00,1.46858,1.46905,1.46739,1.4679200000000001,None,No
2011.06.08 03:00,1.46796,1.46889,1.46662,1.46691,None,No
2011.06.08 04:00,1.4669299999999998,1.46769,1.4657,1.4657799999999999,None,No
2011.06.08 05:00,1.4657799999999999,1.46631,1.46428,1.46535,BL,No
2011.06.08 06:00,1.46535,1.46652,1.46512,1.46539,BR,No
2011.06.08 07:00,1.46538,1.4664,1.46519,1.4662,None,No
2011.06.08 08:00,1.4661899999999999,1.46794,1.4660600000000001,1.4671,None,No
2011.06.08 09:00,1.46712,1.46882,1.46541,1.46705,BR,No
2011.06.08 10:00,1.46708,1.46849,1.46632,1.46641,None,No
2011.06.08 11:00,1.4663899999999999,1.46712,1.46412,1.46567,BL,No
2011.06.08 12:00,1.4656799999999999,1.46754,1.46459,1.4665,BR,No
2011.06.08 13:00,1.46653,1.46674,1.46148,1.4624,BL,No
2011.06.08 14:00,1.4623899999999999,1.4635200000000002,1.46187,1.4627299999999999,None,No
2011.06.08 15:00,1.46272,1.46275,1.45995,1.46131,BL,No
2011.06.08 16:00,1.46118,1.46386,1.46076,1.46123,BR,No
2011.06.08 17:00,1.4612,1.4632100000000001,1.46058,1.46061,None,No
2011.06.08 18:00,1.4605,1.4617200000000001,1.45688,1.45865,BL,No
2011.06.08 19:00,1.45861,1.46033,1.45744,1.46033,None,No
2011.06.08 20:00,1.4603700000000002,1.4614,1.45858,1.4590299999999998,BR,No
2011.06.08 21:00,1.4590100000000001,1.4591100000000001,1.45678,1.45797,None,No
2011.06.08 22:00,1.45695,1.4575799999999999,1.45669,1.45675,None,No
2011.06.08 23:00,1.45678,1.45828,1.4564,1.4582700000000002,BL,Yes
2011.06.09 00:00,1.45825,1.45866,1.45737,1.45775,None,No
2011.06.09 01:00,1.45776,1.46001,1.45776,1.46,None,No
2011.06.09 02:00,1.46001,1.46028,1.45891,1.45916,None,No
2011.06.09 03:00,1.45916,1.4613399999999999,1.45869,1.46123,BL,No
2011.06.09 04:00,1.46122,1.46276,1.4609299999999998,1.46218,None,No
2011.06.09 05:00,1.46218,1.46306,1.46148,1.46265,None,No
2011.06.09 06:00,1.4625700000000001,1.4631,1.46167,1.46174,BR,No
2011.06.09 07:00,1.46177,1.46259,1.46123,1.46255,None,No
2011.06.09 08:00,1.4625700000000001,1.46299,1.46119,1.46174,BR,No
2011.06.09 09:00,1.46171,1.4628700000000001,1.4605700000000001,1.46184,BL,No
2011.06.09 10:00,1.462,1.46455,1.462,1.46316,BR,Yes
2011.06.09 11:00,1.46304,1.46349,1.46207,1.46268,None,No
2011.06.09 12:00,1.46266,1.46269,1.46069,1.46161,None,No
2011.06.09 13:00,1.46151,1.46161,1.4588,1.45955,BL,No
2011.06.09 14:00,1.4594799999999999,1.46238,1.45905,1.46167,None,No
2011.06.09 15:00,1.4618200000000001,1.4641600000000001,1.4527,1.45296,BR,No
2011.06.09 16:00,1.45331,1.45414,1.44775,1.45045,BL,Yes
2011.06.09 17:00,1.45023,1.45177,1.44937,1.45064,None,No
2011.06.09 18:00,1.45065,1.45376,1.44993,1.45317,BR,No
2011.06.09 19:00,1.45307,1.45361,1.45189,1.45276,None,No
2011.06.09 20:00,1.45266,1.45276,1.45007,1.45109,BL,No
2011.06.09 21:00,1.4511100000000001,1.4519,1.4502899999999999,1.4508299999999998,None,No
